BarcodeID,Timepoint,Group,BeforeAfter,Type,SampleLocation,Condition,SampleMass,PlateID,SampleWell,Animal,PerturbationType,Include,DoseInclude,scale_factor,HS_fluorescence,HS_dna_concentration,BR_fluorescence,BR_dna_concentration,dna_concentration,dye_used,total_dna,microbial_density,X16S_possible,vol_needed_for_PCR,water_volume_up_PCR,metagenomics_possible,vol_needed_for_metagenomics,water_volume_up_metagenomics,ReaderWell,Fluorescence,Experiment,qubit_volume,DoseGroup,DoseCompare,Experiment_ID,Sample_ID,Date,Cage,Sex,TubeBarcode,Full Mass,Full Weight Date,Full Weight Time,Empty Mass,Empty Weight Date,Empty Weight Time,Class,Other
EMP2|0FP-1a|100714|HhDC1,1,Clindamycin,NA,Experiment,Feces,Clindamycin,41.48,EMP2_Cage12,A11,NA,Antibiotic,Yes,No,1,1166.42,15.350597129639398,1708,35.90954934729585,15.350597129639398,HS,1.5350597129639398,0.03700722548129074,TRUE,26.057618255622636,173.94238174437737,FALSE,40.715028524410364,-15.715028524410364,NA,NA,Abx_Batch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-1b|100714|sEA7B,1,Clindamycin,NA,Experiment,Feces,Clindamycin,41.37,EMP2_Cage12,A12,NA,Antibiotic,Yes,No,1,1682.69,27.112319098160697,2627,33.477094864623844,27.112319098160697,HS,2.7112319098160698,0.06553618346183393,TRUE,14.753440993070049,185.24655900692994,TRUE,23.05225155167195,1.9477484483280492,NA,NA,Abx_Batch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-1c|100714|ds2oU,1,Clindamycin,NA,Experiment,Feces,Clindamycin,40.97,EMP2_Cage12,B01,NA,Antibiotic,Yes,No,1,608.745,2.6455817330540565,1564,36.29069564273085,2.6455817330540565,HS,0.26455817330540565,0.0064573632732586195,TRUE,151.1954799968476,48.80452000315239,FALSE,236.24293749507436,-211.24293749507436,NA,NA,Abx_Batch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-1d|100714|aHfCl,1,Clindamycin,NA,Experiment,Feces,Clindamycin,37.71,EMP2_Cage12,B02,NA,Antibiotic,Yes,No,1,1477.97,22.448364730493232,1584,36.23775865725377,22.448364730493232,HS,2.244836473049323,0.05952894386235277,TRUE,17.81866985868468,182.18133014131533,FALSE,27.841671654194812,-2.841671654194812,NA,NA,Abx_Batch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-1e|100714|FI6c6,1,Clindamycin,NA,Experiment,Feces,Clindamycin,30.8,EMP2_Cage12,B03,NA,Antibiotic,Yes,No,1,769.175,6.30051627391421,1574,36.26422714999231,6.30051627391421,HS,0.6300516273914211,0.02045622166855263,TRUE,63.486860855530985,136.51313914446902,FALSE,99.19822008676717,-74.19822008676717,NA,NA,Abx_Batch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-2a|100714|wyDG5,1,Bismuth Subsalicylate,NA,Experiment,Feces,Bismuth Subsalicylate,27.65,EMP2_Cage12,B04,NA,Antibiotic,Yes,No,1,11628.6,253.70117404602837,9959,14.07039598872488,133.88578501737663,Average,13.388578501737664,0.4842162206776732,TRUE,2.9876211275759053,197.0123788724241,TRUE,4.668158011837352,20.331841988162648,NA,NA,Abx_Batch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-2b|100714|AqDuQ,1,Bismuth Subsalicylate,NA,Experiment,Feces,Bismuth Subsalicylate,41.37,EMP2_Cage12,B05,NA,Antibiotic,Yes,No,1,15227.3,335.68716751479,9692,14.77710474484395,175.23213612981698,Average,17.5232136129817,0.42357296623112645,TRUE,2.282686320183123,197.71731367981687,TRUE,3.5666973752861297,21.43330262471387,NA,NA,Abx_Batch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-2c|100714|Uip8p,1,Bismuth Subsalicylate,NA,Experiment,Feces,Bismuth Subsalicylate,21.06,EMP2_Cage12,B06,NA,Antibiotic,Yes,No,1,12081.7,264.0237498763827,9440,15.444110761855207,139.73393031911894,Average,13.973393031911895,0.6635039426358925,TRUE,2.8625831899703638,197.13741681002963,TRUE,4.4727862343286935,20.527213765671306,NA,NA,Abx_Batch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-2d|100714|iNXIe,1,Bismuth Subsalicylate,NA,Experiment,Feces,Bismuth Subsalicylate,40.45,EMP2_Cage12,B07,NA,Antibiotic,Yes,No,1,12614.2,276.15522555429845,8803,17.13015374930033,146.6426896517994,Average,14.664268965179941,0.36252828096860173,TRUE,2.7277186537548737,197.27228134624514,TRUE,4.26206039649199,20.73793960350801,NA,NA,Abx_Batch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-2e|100714|ivJuP,1,Bismuth Subsalicylate,NA,Experiment,Feces,Bismuth Subsalicylate,40.54,EMP2_Cage12,B08,NA,Antibiotic,Yes,No,1,9852.16,213.23011554222228,9558,15.131782547540414,114.18094904488134,Average,11.418094904488136,0.2816500963119915,TRUE,3.503211379358663,196.49678862064133,TRUE,5.473767780247911,19.52623221975209,NA,NA,Abx_Batch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-1a|100814|isJEk,2,Clindamycin,NA,Experiment,Feces,Clindamycin,34.69,EMP2_Cage12,B09,NA,Antibiotic,Yes,No,1,2182.62,38.501781324753075,6456,23.342308995036127,38.501781324753075,HS,3.8501781324753077,0.110988127197328,TRUE,10.389129703534966,189.61087029646504,TRUE,16.233015161773384,8.766984838226616,NA,NA,Abx_Batch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-1b|100814|GhmgG,2,Clindamycin,NA,Experiment,Feces,Clindamycin,36.78,EMP2_Cage12,B10,NA,Antibiotic,Yes,No,1,1468.8,22.23945274557964,5537,25.774763477708134,22.23945274557964,HS,2.223945274557964,0.0604661575464373,TRUE,17.98605408937074,182.01394591062927,FALSE,28.10320951464178,-3.1032095146417795,NA,NA,Abx_Batch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-1c|100814|anX42,2,Clindamycin,NA,Experiment,Feces,Clindamycin,45.57,EMP2_Cage12,B11,NA,Antibiotic,Yes,No,1,3682.5,72.67221839478567,6989,21.931538332071842,72.67221839478567,HS,7.267221839478568,0.159473816973416,TRUE,5.504166638027119,194.49583336197287,TRUE,8.600260371917374,16.399739628082628,NA,NA,Abx_Batch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-1d|100814|9ffDC,2,Clindamycin,NA,Experiment,Feces,Clindamycin,34.53,EMP2_Cage12,B12,NA,Antibiotic,Yes,No,1,3479.34,68.04380412487887,6816,22.38944325644862,68.04380412487887,HS,6.8043804124878875,0.1970570637847636,TRUE,5.878566096420642,194.12143390357934,TRUE,9.185259525657253,15.814740474342747,NA,NA,Abx_Batch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-1e|100814|t65il,2,Clindamycin,NA,Experiment,Feces,Clindamycin,38.71,EMP2_Cage12,C01,NA,Antibiotic,Yes,No,1,2291.15,40.97432415165299,7223,21.31217560198996,40.97432415165299,HS,4.0974324151653,0.10584945531297597,TRUE,9.762211050011013,190.23778894998898,TRUE,15.253454765642209,9.746545234357791,NA,NA,Abx_Batch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-2a|100814|GeFep,2,Bismuth Subsalicylate,NA,Experiment,Feces,Bismuth Subsalicylate,33.22,EMP2_Cage12,C02,NA,Antibiotic,Yes,No,1,11307.5,246.38583725696026,11697,9.47017195076629,127.92800460386327,Average,12.792800460386328,0.3850933311374572,TRUE,3.1267586893004697,196.87324131069954,TRUE,4.885560452031984,20.114439547968015,NA,NA,Abx_Batch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-2b|100814|9ADVc,2,Bismuth Subsalicylate,NA,Experiment,Feces,Bismuth Subsalicylate,26.95,EMP2_Cage12,C03,NA,Antibiotic,Yes,No,1,6394,134.44592036787242,11175,10.851827271718179,72.6488738197953,Average,7.2648873819795305,0.2695691050827284,TRUE,5.505935315558991,194.494064684441,TRUE,8.603023930560925,16.396976069439077,NA,NA,Abx_Batch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-2c|100814|Pmdgd,2,Bismuth Subsalicylate,NA,Experiment,Feces,Bismuth Subsalicylate,18.77,EMP2_Cage12,C04,NA,Antibiotic,Yes,No,1,15774.3,348.1489838449683,11209,10.761834396407135,179.45540912068773,Average,17.945540912068775,0.9560757012290237,TRUE,2.228965969652055,197.77103403034795,TRUE,3.4827593275813364,21.517240672418662,NA,NA,Abx_Batch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-2d|100814|XqrHU,2,Bismuth Subsalicylate,NA,Experiment,Feces,Bismuth Subsalicylate,27.15,EMP2_Cage12,C05,NA,Antibiotic,Yes,No,1,4996.47,102.60723266053408,9647,14.89621296216739,58.75172281135073,Average,5.8751722811350735,0.216396769102581,TRUE,6.8083109883327655,193.19168901166722,TRUE,10.637985919269946,14.362014080730054,NA,NA,Abx_Batch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-2e|100814|nYASI,2,Bismuth Subsalicylate,NA,Experiment,Feces,Bismuth Subsalicylate,36.03,EMP2_Cage12,C06,NA,Antibiotic,Yes,No,1,13576.3,298.07389738476377,10859,11.688231642256106,154.88106451350993,Average,15.488106451350994,0.42986695674024406,TRUE,2.582626877316619,197.4173731226834,TRUE,4.035354495807217,20.96464550419278,NA,NA,Abx_Batch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-1a|100914|m06wB,3,Clindamycin,After,Experiment,Feces,Clindamycin,34.8,EMP2_Cage12,C07,NA,Antibiotic,Yes,No,1,3033.26,57.88115873444753,9136,16.248752941106883,57.88115873444753,HS,5.788115873444753,0.1663251687771481,TRUE,6.91071168487066,193.08928831512935,TRUE,10.797987007610406,14.202012992389594,NA,NA,Abx_Batch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-1b|100914|IAXzN,3,Clindamycin,After,Experiment,Feces,Clindamycin,34.77,EMP2_Cage12,C08,NA,Antibiotic,Yes,No,1,1610.64,25.470867788125325,9701,14.753283101379264,25.470867788125325,HS,2.547086778812533,0.0732552999370875,TRUE,15.704215628903011,184.295784371097,TRUE,24.537836920160956,0.46216307983904414,NA,NA,Abx_Batch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-1c|100914|zOf3F,3,Clindamycin,After,Experiment,Feces,Clindamycin,21.35,EMP2_Cage12,C09,NA,Antibiotic,Yes,No,1,1794.42,29.657764689697842,7124,21.574213680101526,29.657764689697842,HS,2.9657764689697843,0.13891224679015382,TRUE,13.487193124131409,186.5128068758686,TRUE,21.073739256455326,3.926260743544674,NA,NA,Abx_Batch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-1d|100914|CCHNI,3,Clindamycin,After,Experiment,Feces,Clindamycin,23.99,EMP2_Cage12,C10,NA,Antibiotic,Yes,No,1,1942.38,33.028606269612254,7184,21.415402723670272,33.028606269612254,HS,3.3028606269612255,0.13767655802256049,TRUE,12.110713868299593,187.8892861317004,TRUE,18.922990419218113,6.077009580781887,NA,NA,Abx_Batch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-1e|100914|2sWli,3,Clindamycin,After,Experiment,Feces,Clindamycin,35.92,EMP2_Cage12,C11,NA,Antibiotic,Yes,No,1,1705.34,27.62833397910866,7066,21.72773093798507,27.62833397910866,HS,2.762833397910866,0.07691629726923346,TRUE,14.477890715468494,185.5221092845315,TRUE,22.621704242919524,2.378295757080476,NA,NA,Abx_Batch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-2a|100914|Yp5wo,3,Bismuth Subsalicylate,After,Experiment,Feces,Bismuth Subsalicylate,22.16,EMP2_Cage12,C12,NA,Antibiotic,Yes,No,1,4743.45,96.84290218912327,11244,10.66919467182224,53.75604843047275,Average,5.375604843047276,0.24258144598588788,TRUE,7.441023134677652,192.55897686532234,TRUE,11.62659864793383,13.37340135206617,NA,NA,Abx_Batch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-2b|100914|t1wYb,3,Bismuth Subsalicylate,After,Experiment,Feces,Bismuth Subsalicylate,27.55,EMP2_Cage12,D01,NA,Antibiotic,Yes,No,1,4545.28,92.32817066782265,10037,13.863941745364254,53.09605620659345,Average,5.309605620659346,0.19272615682974031,TRUE,7.533516207750438,192.46648379224956,TRUE,11.77111907461006,13.22888092538994,NA,NA,Abx_Batch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-2c|100914|KXYt1,3,Bismuth Subsalicylate,After,Experiment,Feces,Bismuth Subsalicylate,22.8,EMP2_Cage12,D02,NA,Antibiotic,Yes,No,1,7904.88,168.86696069134553,10221,13.376921478975081,91.1219410851603,Average,9.11219410851603,0.3996576363384224,TRUE,4.3897221156227335,195.61027788437727,TRUE,6.858940805660522,18.141059194339476,NA,NA,Abx_Batch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-2d|100914|loi1O,3,Bismuth Subsalicylate,After,Experiment,Feces,Bismuth Subsalicylate,40,EMP2_Cage12,D03,NA,Antibiotic,Yes,No,1,7296.17,154.99926010936593,10937,11.481777398895478,83.2405187541307,Average,8.32405187541307,0.20810129688532678,TRUE,4.805352080775572,195.19464791922442,TRUE,7.508362626211831,17.49163737378817,NA,NA,Abx_Batch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-2e|100914|uq3lO,3,Bismuth Subsalicylate,After,Experiment,Feces,Bismuth Subsalicylate,47.75,EMP2_Cage12,D04,NA,Antibiotic,Yes,No,1,10886.8,236.80140191855804,11010,11.288557401904121,124.04497966023108,Average,12.404497966023108,0.2597800621156672,TRUE,3.2246367494729036,196.7753632505271,TRUE,5.038494921051412,19.961505078948587,NA,NA,Abx_Batch1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-3a|100714|CAf3O,0,Rifaximin,Before,Experiment,Feces,Baseline,12.55,EMP2_Cage34,A01,NA,Antibiotic,Yes,No,1,NA,NA,NA,NA,58.98996422035206,NA,5.898996422035206,0.47003955554065385,TRUE,6.780814419649986,193.21918558035,TRUE,10.595022530703103,14.404977469296897,A01,3081.93,Abx_Batch1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-3b|100714|nexP6,0,Rifaximin,Before,Experiment,Feces,Baseline,17.78,EMP2_Cage34,A02,NA,Antibiotic,Yes,No,1,NA,NA,NA,NA,56.38893027077902,NA,5.638893027077902,0.31714808926197424,TRUE,7.093590853367929,192.90640914663206,TRUE,11.083735708387389,13.916264291612611,A02,2967.76,Abx_Batch1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-3c|100714|uuu6W,0,Rifaximin,Before,Experiment,Feces,Baseline,31.45,EMP2_Cage34,A03,NA,Antibiotic,Yes,No,1,NA,NA,NA,NA,71.69304313725173,NA,7.169304313725174,0.22795880170827262,TRUE,5.5793419067764445,194.42065809322355,TRUE,8.717721729338194,16.282278270661806,A03,3639.52,Abx_Batch1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-3d|100714|OqmLq,0,Rifaximin,Before,Experiment,Feces,Baseline,15.5,EMP2_Cage34,A04,NA,Antibiotic,Yes,No,1,NA,NA,NA,NA,87.32977486738186,NA,8.732977486738186,0.5634179023702055,TRUE,4.5803393013143126,195.41966069868568,TRUE,7.156780158303613,17.84321984169639,A04,4325.88,Abx_Batch1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-3e|100714|Vwp2x,0,Rifaximin,Before,Experiment,Feces,Baseline,28.12,EMP2_Cage34,A05,NA,Antibiotic,Yes,No,1,NA,NA,NA,NA,112.94051608444444,NA,11.294051608444445,0.4016376816658764,TRUE,3.541687375511231,196.45831262448877,TRUE,5.533886524236299,19.466113475763702,A05,5450.04,Abx_Batch1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-4a|100714|aK6Sc,0,Clarithromycin,Before,Experiment,Feces,Baseline,29.73,EMP2_Cage34,A06,NA,Antibiotic,Yes,No,1,NA,NA,NA,NA,82.92462531417661,NA,8.29246253141766,0.2789257494590535,TRUE,4.823657610565252,195.17634238943475,TRUE,7.536965016508208,17.46303498349179,A06,4132.52,Abx_Batch1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-4b|100714|Ev2DD,0,Clarithromycin,Before,Experiment,Feces,Baseline,30.72,EMP2_Cage34,A07,NA,Antibiotic,Yes,No,1,NA,NA,NA,NA,101.15418943285806,NA,10.115418943285807,0.3292779603934182,TRUE,3.9543592039309785,196.04564079606902,TRUE,6.178686256142154,18.821313743857846,A07,4932.69,Abx_Batch1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-4c|100714|aACsi,0,Clarithromycin,Before,Experiment,Feces,Baseline,18.59,EMP2_Cage34,A08,NA,Antibiotic,Yes,No,1,NA,NA,NA,NA,78.0765914658001,NA,7.807659146580011,0.4199924231619156,TRUE,5.123174468690939,194.87682553130907,TRUE,8.004960107329593,16.995039892670405,A08,3919.72,Abx_Batch1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-4d|100714|tHpiR,0,Clarithromycin,Before,Experiment,Feces,Baseline,20.37,EMP2_Cage34,A09,NA,Antibiotic,Yes,No,1,NA,NA,NA,NA,61.978521928199946,NA,6.197852192819995,0.30426373062444745,TRUE,6.453848648784924,193.5461513512151,TRUE,10.084138513726444,14.915861486273556,A09,3213.11,Abx_Batch1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-4e|100714|hb9xT,0,Clarithromycin,Before,Experiment,Feces,Baseline,30.16,EMP2_Cage34,A10,NA,Antibiotic,Yes,No,1,NA,NA,NA,NA,118.03641933258754,NA,11.803641933258755,0.39136743810539637,TRUE,3.3887845993780314,196.61121540062197,TRUE,5.294975936528174,19.705024063471825,A10,5673.72,Abx_Batch1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-3a|100814|ROrzH,1,Rifaximin,NA,Experiment,Feces,Rifaximin,24.34,EMP2_Cage34,A11,NA,Antibiotic,Yes,No,1,NA,NA,NA,NA,38.2871738113522,NA,3.82871738113522,0.15730145362100328,TRUE,10.447362920305167,189.55263707969482,TRUE,16.324004562976825,8.675995437023175,A11,2173.2,Abx_Batch1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-3b|100814|1FTr7,1,Rifaximin,NA,Experiment,Feces,Rifaximin,25.99,EMP2_Cage34,A12,NA,Antibiotic,Yes,No,1,NA,NA,NA,NA,22.56842647100519,NA,2.256842647100519,0.08683503836477566,TRUE,17.723876341751183,182.27612365824882,TRUE,27.69355678398622,-2.693556783986221,A12,1483.24,Abx_Batch1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-3c|100814|QBFWX,1,Rifaximin,NA,Experiment,Feces,Rifaximin,22.64,EMP2_Cage34,B01,NA,Antibiotic,Yes,No,1,NA,NA,NA,NA,25.520532796534447,NA,2.5520532796534448,0.11272320139812035,TRUE,15.673653962832542,184.32634603716747,TRUE,24.49008431692585,0.5099156830741514,B01,1612.82,Abx_Batch1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
EMP2|0FP-3d|100814|LqoCG,1,Rifaximin,NA,Experiment,Feces,Rifaximin,34.23,EMP2_Cage34,B02,NA,Antibiotic,Yes,No,1,NA,NA,NA,NA,184.3756569410815,NA,18.43756569410815,0.5386376188754938,TRUE,2.169483795400511,197.8305162045995,TRUE,3.389818430313298,21.610181569686702,B02,8585.62,Abx_Batch1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,"NA",NA,NA
